,Order Id,Company Id,Company Name,Date,Order Value,Converted
1234,7FDCCE4RBRFCQLM6,DPA7ME9QEK2ZM89H,Feminine Pilgrim,14-04-2014,6068,0
1235,PRHN9HR5IDAAJ83I,DPA7ME9QEK2ZM89H,Feminine Pilgrim,07-05-2015,2116,0
1236,UWUUL614QGX6KBP1,DPA7ME9QEK2ZM89H,Feminine Pilgrim,12-04-2014,7906,0
1237,2LU96T0K7OOH3J0L,DPA7ME9QEK2ZM89H,Feminine Pilgrim,09-08-2017,3760,0
1238,UBBBCC7RDRG5LTQZ,DPA7ME9QEK2ZM89H,Feminine Pilgrim,21-10-2018,7585,0
1239,LIHGFKYHEDMHLGDY,DPA7ME9QEK2ZM89H,Feminine Pilgrim,06-07-2016,775,0
1240,VRKZK87JWXEZ43PC,DPA7ME9QEK2ZM89H,Feminine Pilgrim,15-04-2016,6719,0
1241,KLX5XIC03GCJMTXD,DPA7ME9QEK2ZM89H,Feminine Pilgrim,12-07-2016,5825,0
1242,Z2RRI9UWBVB6DI68,DPA7ME9QEK2ZM89H,Feminine Pilgrim,08-11-2016,6080,0
1243,1WWJ4YH8KF0GI1B1,DPA7ME9QEK2ZM89H,Feminine Pilgrim,02-01-2017,3495,0
1244,8M1H8Q16APDWD4IA,DPA7ME9QEK2ZM89H,Feminine Pilgrim,13-02-2017,3550,1
1245,PDHB33GNHQURDLZR,DPA7ME9QEK2ZM89H,Feminine Pilgrim,26-07-2016,3052,0
1246,4Q3715CGAHXII0VJ,DPA7ME9QEK2ZM89H,Feminine Pilgrim,13-09-2017,7304,0
1247,W8MP12KYLB6OTS1V,DPA7ME9QEK2ZM89H,Feminine Pilgrim,23-05-2016,1715,0
1248,RTLO6VNGEBG7EIY3,LUMY1AH4AKCDYRFK,Bluff Formosa,27-05-2017,1749,0
1249,DN1AJ86T2H7AQF0F,LUMY1AH4AKCDYRFK,Bluff Formosa,13-04-2017,648,0
1250,AUC1C4Z3WV1ETEF5,LUMY1AH4AKCDYRFK,Bluff Formosa,24-06-2017,275,0
1251,XQ2DIX5V04PDZLGG,LUMY1AH4AKCDYRFK,Bluff Formosa,10-11-2018,5414,0
1252,NKMWNTJVPA0XVC0M,LUMY1AH4AKCDYRFK,Bluff Formosa,07-02-2016,3589,0
1253,A0ITEJ66BQTABQ0D,LUMY1AH4AKCDYRFK,Bluff Formosa,27-12-2017,6865,0
1254,64A5X6OIPSZZH602,LUMY1AH4AKCDYRFK,Bluff Formosa,17-10-2014,2189,0
1255,FVSH9NPAZDORBJZP,LUMY1AH4AKCDYRFK,Bluff Formosa,23-09-2017,8336,1
1256,12F2J99GIM4XVC3X,LUMY1AH4AKCDYRFK,Bluff Formosa,04-02-2017,5520,0
1257,KIVWW5VOHZG8JFW5,LUMY1AH4AKCDYRFK,Bluff Formosa,01-04-2014,2254,0
1258,613FA32164TVTA9Y,LUMY1AH4AKCDYRFK,Bluff Formosa,01-11-2014,3338,0
1259,BIO3YZ88XHNGXN8Q,LUMY1AH4AKCDYRFK,Bluff Formosa,22-01-2017,1573,0
1260,XQGNRFGXLEH5ASYT,LUMY1AH4AKCDYRFK,Bluff Formosa,21-04-2014,5828,0
1261,Z5CPSZ1HYL4PM7EC,LUMY1AH4AKCDYRFK,Bluff Formosa,18-06-2015,6179,1
1262,RL5MT4QTWE77I7NM,LUMY1AH4AKCDYRFK,Bluff Formosa,21-05-2017,9477,1
1263,PLWRSTBGER3GG2GV,LUMY1AH4AKCDYRFK,Bluff Formosa,16-05-2016,8616,0
1264,61NE4G7CAYWZ481D,LUMY1AH4AKCDYRFK,Bluff Formosa,16-03-2016,9362,0
1265,I3FZ61XY5L0Z6RNK,LUMY1AH4AKCDYRFK,Bluff Formosa,03-12-2014,940,0
1266,QEOCOKK7URWJUWAF,LUMY1AH4AKCDYRFK,Bluff Formosa,06-04-2016,178,1
1267,4OHHV6U244SWJNU5,LUMY1AH4AKCDYRFK,Bluff Formosa,13-01-2015,9845,0
1268,8N59MPNZ44UGL9IS,LUMY1AH4AKCDYRFK,Bluff Formosa,24-06-2016,769,1
1269,19SUBGFP1SMQ4N08,LUMY1AH4AKCDYRFK,Bluff Formosa,11-06-2014,3786,0
1270,QKROXN0TEFN0OSWU,LUMY1AH4AKCDYRFK,Bluff Formosa,07-06-2017,1263,0
1271,DQVBI892JZDVGWAG,LKNFC003XAQ7OOMF,42D Tapdance,07-05-2017,6200,0
1272,73ZXG95Q4W291Y1M,LKNFC003XAQ7OOMF,42D Tapdance,01-03-2018,3594,0
1273,2VCK7789VCODGW7C,LKNFC003XAQ7OOMF,42D Tapdance,09-10-2015,1308,0
1274,ZEQ86T0BPCVWYA7K,LKNFC003XAQ7OOMF,42D Tapdance,05-11-2016,8149,0
1275,PUR5MCEIOTC80ZX6,LKNFC003XAQ7OOMF,42D Tapdance,28-11-2017,2860,0
1276,BC4MRA5FJ3CTS8Z5,LKNFC003XAQ7OOMF,42D Tapdance,26-07-2014,6871,1
1277,33M0IFJR7DE16WE9,LKNFC003XAQ7OOMF,42D Tapdance,15-04-2018,7958,0
1278,636XCHUT1KSPGLK2,LKNFC003XAQ7OOMF,42D Tapdance,01-06-2018,6557,0
1279,MZJS971T00ZVNBR5,LKNFC003XAQ7OOMF,42D Tapdance,06-04-2015,5402,0
1280,ZQ5J2SAO07S4E5VH,LKNFC003XAQ7OOMF,42D Tapdance,20-10-2016,9564,1
1281,W80GI8X8F99LQFHX,LKNFC003XAQ7OOMF,42D Tapdance,23-11-2014,9376,0
1282,CLRYKPFQKIDL800T,LKNFC003XAQ7OOMF,42D Tapdance,26-09-2015,4863,0
1283,NJBDWYY49LLAK1ZO,LKNFC003XAQ7OOMF,42D Tapdance,20-06-2016,9674,0
1284,C5STRKB0NVXKVQN2,LKNFC003XAQ7OOMF,42D Tapdance,13-08-2016,4403,0
1285,UDR027GNKB27ZWP0,LKNFC003XAQ7OOMF,42D Tapdance,20-09-2017,9924,0
1286,DN047VL56NS8OP4S,LKNFC003XAQ7OOMF,42D Tapdance,05-07-2014,5643,0
1287,SHDI13PKMBTPRQ7M,LKNFC003XAQ7OOMF,42D Tapdance,19-09-2014,5381,0
1288,VBJZBLZGZMKNN63V,LKNFC003XAQ7OOMF,42D Tapdance,19-01-2018,2889,0
1289,A23NK6F6VIZDJNX1,LKNFC003XAQ7OOMF,42D Tapdance,17-07-2015,5247,0
1290,2H5MMPUJV8DQETB9,LKNFC003XAQ7OOMF,42D Tapdance,10-05-2017,820,0
1291,3NQMDZ1KYFQHADR1,LKNFC003XAQ7OOMF,42D Tapdance,30-03-2017,5629,1
1292,AHPAJF21Y6V0UZT5,LKNFC003XAQ7OOMF,42D Tapdance,07-08-2018,1984,0
1293,890EDSTWYK9P0DZG,LKNFC003XAQ7OOMF,42D Tapdance,31-01-2016,1968,0
1294,S7CNVOKFC6UF7AIU,GWY2NSN3MOCN1VXZ,Kinetic Qualities,05-06-2015,1338,0
1295,BZZM0E1HNND2KS3R,GWY2NSN3MOCN1VXZ,Kinetic Qualities,06-08-2016,5040,1
1296,SOJWC1XV7UBAL4ZD,GWY2NSN3MOCN1VXZ,Kinetic Qualities,22-02-2015,4809,0
1297,DWHH55T03UE8D591,GWY2NSN3MOCN1VXZ,Kinetic Qualities,13-11-2016,4013,0
1298,5A2Q60KPNCT9DXUK,GWY2NSN3MOCN1VXZ,Kinetic Qualities,06-03-2016,2139,1
1299,L2KG8ZDY7N6N28X1,GWY2NSN3MOCN1VXZ,Kinetic Qualities,16-03-2015,6950,0
1300,NHO5JXS4YKSTG554,GWY2NSN3MOCN1VXZ,Kinetic Qualities,13-11-2017,1957,0
1301,2MD24KFA5V664PYL,GWY2NSN3MOCN1VXZ,Kinetic Qualities,21-06-2017,3936,0
1302,78SWUQ7TWLOIIU4D,GWY2NSN3MOCN1VXZ,Kinetic Qualities,12-01-2017,7099,0
1303,8XYHITJZL1PH038H,GWY2NSN3MOCN1VXZ,Kinetic Qualities,14-03-2015,265,0
1304,QF7D4FI01T4I0LV1,GWY2NSN3MOCN1VXZ,Kinetic Qualities,25-05-2018,1228,0
1305,ZRM1M463J4CNMW9D,GWY2NSN3MOCN1VXZ,Kinetic Qualities,17-08-2017,8108,0
1306,D1PDFZ0BQKD0PH7G,GWY2NSN3MOCN1VXZ,Kinetic Qualities,25-05-2017,7420,0
1307,KJI3PKEKV0J4WL3L,GWY2NSN3MOCN1VXZ,Kinetic Qualities,21-09-2016,1075,1
1308,3GR4EW7QY6YW3M1M,GWY2NSN3MOCN1VXZ,Kinetic Qualities,09-03-2016,6608,0
1309,HIQK58PV5P69BAXX,GWY2NSN3MOCN1VXZ,Kinetic Qualities,28-10-2014,7340,0
1310,GDGBV12K6SZ1JYAZ,GWY2NSN3MOCN1VXZ,Kinetic Qualities,26-08-2014,4394,0
1311,B0ZIT1ND2WNH3H0P,GWY2NSN3MOCN1VXZ,Kinetic Qualities,23-08-2016,8654,0
1312,5J8BBLO9O57UV21J,GWY2NSN3MOCN1VXZ,Kinetic Qualities,31-03-2018,9130,0
1313,1WIF25TG1XQBKHSV,GWY2NSN3MOCN1VXZ,Kinetic Qualities,08-10-2017,7647,0
1314,70731YDO6H5JXV9W,GWY2NSN3MOCN1VXZ,Kinetic Qualities,02-06-2017,1128,0
1315,1A22VVD0Y59GTZ0B,GWY2NSN3MOCN1VXZ,Kinetic Qualities,06-09-2018,8283,0
1316,1OPN2EKJYU0EBCED,GWY2NSN3MOCN1VXZ,Kinetic Qualities,01-11-2016,6304,0
1317,A80AGGQ83EG12LGQ,GWY2NSN3MOCN1VXZ,Kinetic Qualities,08-11-2017,4373,1
1318,KT2PS9WWBPZCZ1X2,GWY2NSN3MOCN1VXZ,Kinetic Qualities,07-03-2014,8737,0
1319,2T8T0N92PHRWIFEF,GWY2NSN3MOCN1VXZ,Kinetic Qualities,18-07-2014,7551,0
1320,JENVAGYDSIHQNUJH,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,18-05-2016,6781,0
1321,3TAZ34YC5G3JE6BQ,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,30-06-2014,9610,0
1322,ZLR7SJ2UN0QEWZ5L,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,09-08-2017,9617,0
1323,JOS822D5YZ2U8L04,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,16-10-2015,2175,0
1324,NM4QWGCSSBANCQYC,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,15-08-2015,884,1
1325,UYGDAK57GTCITZI9,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,29-06-2016,5181,0
1326,Y7C6CBGMYS8PRHXR,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,15-07-2014,3727,0
1327,W5NCCF7RSA5UOMJM,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,17-11-2014,7818,1
1328,KK3PRZBH6UGNN47X,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,17-05-2016,5379,1
1329,XH4LGR2M73HQ8OLJ,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,13-03-2017,9651,0
1330,7CPTJN7BDPRBHRYR,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,27-01-2017,5529,1
1331,AWWH9AL68GGU8DEE,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,26-06-2018,3221,0
1332,56DXXNVFRXNJF2QV,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,08-04-2017,3115,0
1333,8X5HGK8TIT6VGWG7,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,20-02-2017,1219,0
1334,R2JGFVLFPHVCVBHX,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,14-01-2015,4966,0
1335,X3CP4C3WHF1MCERA,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,16-01-2016,1144,1
1336,LVC2SJKLD6VODUN3,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,11-10-2017,6351,0
1337,OTCG65LUAVMAVIFB,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,20-02-2016,9541,0
1338,Z150Z29NYUIAUQVK,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,11-01-2018,6267,0
1339,61ZOF6QU7GXHOHLE,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,08-08-2018,9862,0
1340,GZQD1907H3QJNECE,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,20-02-2017,6176,1
1341,UFEEQL33H5F6JJGK,QZ3OO99EM7X5NYVT,Even-Handed Dimensions,14-06-2016,8536,0
1342,WDYIEXWZJ736G3AN,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,15-04-2014,9794,0
1343,5WAHXJ64ZY914OLL,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,19-08-2018,6509,0
1344,Y53MNRCWKIFTO9AE,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,18-07-2015,4600,0
1345,AL0VYRHO2UI6KZM7,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,26-12-2017,7489,0
1346,ISEXXMD0OMHXJWQL,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,26-06-2016,1267,0
1347,2GWLYEV9HKID479U,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,15-04-2016,2098,0
1348,QQRS05WNXNIZ2YFT,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,07-09-2016,8803,1
1349,9D10E4GZ28ZPW22D,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,11-01-2018,5570,0
1350,WSJNB6W5XPW7Y638,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,24-06-2015,9242,0
1351,FVJCD6XXVMY9CA72,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,20-06-2016,9624,0
1352,UUSASL8HKMTI4UOX,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,06-07-2016,8847,0
1353,SCUFB8QFIDU5P9NV,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,18-09-2015,4455,0
1354,FSU3ZN1OI4KEO0KS,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,27-09-2014,5506,0
1355,B78HXUAY7XXLA76K,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,27-12-2016,4133,0
1356,SG1T2LHBWVNJ14SQ,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,21-06-2017,9518,1
1357,CK5NP8V9DRB2SOZ9,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,04-03-2018,8325,0
1358,EFP5FGGLNOSC3OPI,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,05-11-2016,2469,0
1359,6NQDNU0BJRK8IF7E,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,10-07-2015,9033,0
1360,QWBQHQB01OVGECG6,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,03-01-2016,4793,0
1361,12LW6DF7V5EUO3V7,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,11-07-2016,2904,0
1362,08G2MMI06DDA1UOX,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,26-02-2015,2055,0
1363,T2RYT1QEYJ0G31B0,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,23-03-2017,6184,0
1364,B8DN2POKLJJTL9IL,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,01-03-2018,7051,0
1365,89J7TZD7AQ2VGFY5,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,28-01-2017,962,0
1366,ORAJ78DQGS3TXBRP,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,03-05-2016,1643,0
1367,V98QR9Z6UIPG0PVV,MRZ24N5NX8FLRMYK,Protoplasmic Docherty,12-06-2018,1999,0
1368,UQB6MLTYQF1WS56X,VVCEUJOHQ7AFRY46,Abdominal Nw,06-11-2014,6335,0
1369,UYKFANEHWYGWWDKD,VVCEUJOHQ7AFRY46,Abdominal Nw,11-03-2018,8285,0
1370,ILNC429XREGM8FQI,VVCEUJOHQ7AFRY46,Abdominal Nw,14-08-2014,7296,1
1371,P0VJ44M3RTCQI870,VVCEUJOHQ7AFRY46,Abdominal Nw,30-11-2014,2303,0
1372,KYAKGSMRKIEJPAGV,VVCEUJOHQ7AFRY46,Abdominal Nw,05-04-2016,8905,1
1373,NL88F7ADOKWC6I9E,VVCEUJOHQ7AFRY46,Abdominal Nw,29-01-2018,4914,0
1374,I2NN55DDPFTAD5DS,VVCEUJOHQ7AFRY46,Abdominal Nw,09-06-2018,9384,0
1375,NJEE5CUTWG7PT274,VVCEUJOHQ7AFRY46,Abdominal Nw,03-07-2016,4116,0
1376,CDPQ73E8A8PA7389,VVCEUJOHQ7AFRY46,Abdominal Nw,01-12-2016,1601,0
1377,JPWND7OG5W89IONR,VVCEUJOHQ7AFRY46,Abdominal Nw,12-08-2014,7793,0
1378,7LKNRMEISRV8XUWX,VVCEUJOHQ7AFRY46,Abdominal Nw,26-03-2018,1485,0
1379,VLAEEUC3G4IS17G8,VVCEUJOHQ7AFRY46,Abdominal Nw,25-01-2017,2951,0
1380,1B31JTJQRFP3W7LD,VVCEUJOHQ7AFRY46,Abdominal Nw,22-02-2017,8695,0
1381,FUY0XMTO0IK9KBM3,VVCEUJOHQ7AFRY46,Abdominal Nw,30-04-2017,8333,0
1382,DGY8RPR9LYRA5M98,VVCEUJOHQ7AFRY46,Abdominal Nw,13-07-2018,7603,1
1383,5D8WRLYUXHJZOE3V,VVCEUJOHQ7AFRY46,Abdominal Nw,27-03-2017,3477,0
1384,C0AIB9TWGY1NENJ5,VVCEUJOHQ7AFRY46,Abdominal Nw,13-01-2018,8175,0
1385,K6YBXLF2WNWHV0OY,VVCEUJOHQ7AFRY46,Abdominal Nw,16-09-2018,6887,0
1386,AK6METS7ZLPCMQKM,VVCEUJOHQ7AFRY46,Abdominal Nw,13-04-2017,9114,0
1387,WJEN5UVK71TCF48X,VVCEUJOHQ7AFRY46,Abdominal Nw,27-11-2015,4700,0
1388,63743RIBCO9G600F,VVCEUJOHQ7AFRY46,Abdominal Nw,29-12-2017,548,0
1389,SVEZSU3AMCD2RM3S,VVCEUJOHQ7AFRY46,Abdominal Nw,31-10-2015,4159,1
1390,194GMT8MZYJP53AO,VVCEUJOHQ7AFRY46,Abdominal Nw,19-01-2017,723,0
1391,JLX8VQ0VM0HUQTTF,FQYYZSPD3349795L,Cerebral Doc,26-03-2014,6996,0
1392,534OR7FL787I7J3A,FQYYZSPD3349795L,Cerebral Doc,06-08-2016,9236,0
1393,WULIK9BCK1NDA6YN,FQYYZSPD3349795L,Cerebral Doc,12-11-2014,4234,0
1394,BIKV5AR9ZKBNAOIN,FQYYZSPD3349795L,Cerebral Doc,09-07-2015,4011,0
1395,H7IFV6HDR6MJ3LPS,FQYYZSPD3349795L,Cerebral Doc,05-10-2015,1379,0
1396,VFFJDJHH2RJ3RCB8,FQYYZSPD3349795L,Cerebral Doc,06-03-2015,5902,0
1397,F3O3MHAWV634B1N3,FQYYZSPD3349795L,Cerebral Doc,03-03-2018,6229,0
1398,GHGSFKOAE2X2VNGN,FQYYZSPD3349795L,Cerebral Doc,20-07-2017,6695,0
1399,K9CUASKI0I5DACJS,FQYYZSPD3349795L,Cerebral Doc,03-05-2017,2105,0
1400,TLNN4RGYC2IN4514,FQYYZSPD3349795L,Cerebral Doc,09-07-2018,3731,1
1401,HAU73U3I6O5AUA6U,FQYYZSPD3349795L,Cerebral Doc,07-01-2018,9664,0
1402,XVD3M226BO02H87K,FQYYZSPD3349795L,Cerebral Doc,06-07-2016,1657,0
1403,AXKHGD7VXHB6PQ1V,FQYYZSPD3349795L,Cerebral Doc,31-10-2016,4788,1
1404,6LW1Y9F3RMM49WLQ,FQYYZSPD3349795L,Cerebral Doc,15-06-2017,9701,0
1405,UJIT8EHTS3CRW7SY,FQYYZSPD3349795L,Cerebral Doc,06-02-2015,4322,0
1406,22B3PVNNDAMD246G,FQYYZSPD3349795L,Cerebral Doc,23-08-2015,1717,0
1407,MBPTKH8GQCFLLU2Q,FQYYZSPD3349795L,Cerebral Doc,29-09-2015,6516,0
1408,KUGEQM0NM0W9NG3G,AUTK9BY90ES64K11,High-Powered Decorators,20-12-2015,3228,0
1409,AXQDK0O76NBJTS3G,AUTK9BY90ES64K11,High-Powered Decorators,16-05-2015,9142,1
1410,PUH5ES7CNMN8L9GJ,AUTK9BY90ES64K11,High-Powered Decorators,19-11-2014,8461,0
1411,C93NZLX45CUSXAVL,AUTK9BY90ES64K11,High-Powered Decorators,05-03-2014,2043,0
1412,MY1CTX238C2FT241,AUTK9BY90ES64K11,High-Powered Decorators,06-09-2018,2532,0
1413,IEB6E16DPW352KKC,AUTK9BY90ES64K11,High-Powered Decorators,22-05-2015,9532,0
1414,UH6FX8Q6YZMDZGH8,AUTK9BY90ES64K11,High-Powered Decorators,23-09-2016,170,0
1415,N2Z3CGBBMIXA4XJF,AUTK9BY90ES64K11,High-Powered Decorators,22-02-2016,5077,0
1416,VDSZ2TSHQ29TPPSC,AUTK9BY90ES64K11,High-Powered Decorators,28-11-2015,1768,0
1417,C5QN6N3OEFTXAAK6,AUTK9BY90ES64K11,High-Powered Decorators,23-07-2018,6143,0
1418,7WQ0QBVL5GB44V0X,AUTK9BY90ES64K11,High-Powered Decorators,15-12-2014,6479,0
1419,5Z7IFHPV1PKO1GYS,AUTK9BY90ES64K11,High-Powered Decorators,19-05-2017,1945,0
1420,KIEIT3ZEV1EZUNBZ,AUTK9BY90ES64K11,High-Powered Decorators,21-07-2017,8499,0
1421,VUILKYK5MDPQQ4HJ,AUTK9BY90ES64K11,High-Powered Decorators,24-06-2014,9304,0
1422,2P9V5FQGXC12A5I6,AUTK9BY90ES64K11,High-Powered Decorators,24-02-2018,1676,0
1423,V6XIEPLXEDZWUF0Z,AUTK9BY90ES64K11,High-Powered Decorators,10-04-2017,267,1
1424,BIDRPCJ7VW2763SP,AUTK9BY90ES64K11,High-Powered Decorators,08-09-2015,4806,0
1425,YJXMHFGVCACYB9Z5,AUTK9BY90ES64K11,High-Powered Decorators,02-04-2018,9256,0
1426,OSXM6FHA691F2U8C,AUTK9BY90ES64K11,High-Powered Decorators,28-06-2015,1706,0
1427,DE93DFHRQYIRU1OK,AUTK9BY90ES64K11,High-Powered Decorators,12-06-2016,4198,1
1428,BCUN4EUD2PKSUNKY,AUTK9BY90ES64K11,High-Powered Decorators,26-08-2015,5978,0
1429,EVMRHS8WY1AKHTSW,AUTK9BY90ES64K11,High-Powered Decorators,15-01-2015,5332,0
1430,M6ZNTCVM9MDRG7ZI,795JHN85L38J2FLE,Raspberry Wwrl,17-11-2014,7526,1
1431,EIPQ5VKZQH1PZ5VB,795JHN85L38J2FLE,Raspberry Wwrl,16-02-2015,834,0
1432,PF7N01I4W7P7UTYP,795JHN85L38J2FLE,Raspberry Wwrl,25-04-2016,1961,1
1433,A6V0S2907KPY7J6U,795JHN85L38J2FLE,Raspberry Wwrl,19-03-2018,2326,0
1434,HRVKVWPJR3XZ3DRP,795JHN85L38J2FLE,Raspberry Wwrl,06-05-2015,7220,0
1435,EIMK2KVLZ85WCX7S,795JHN85L38J2FLE,Raspberry Wwrl,29-11-2015,8626,0
1436,4E3X1CI1ZFAP0VEI,795JHN85L38J2FLE,Raspberry Wwrl,07-10-2015,5137,0
1437,BPLMB0V9O4Q4R4FA,795JHN85L38J2FLE,Raspberry Wwrl,01-04-2016,9401,0
1438,TNEE5XCX95WX7V0I,795JHN85L38J2FLE,Raspberry Wwrl,20-05-2015,5429,0
1439,X2SMSK7CQEKY3QCZ,795JHN85L38J2FLE,Raspberry Wwrl,30-09-2018,5012,0
1440,F8K7JTSVLZLDYQ6O,795JHN85L38J2FLE,Raspberry Wwrl,20-04-2018,3236,0
1441,219CGJ9U3BIZ86L3,795JHN85L38J2FLE,Raspberry Wwrl,25-06-2014,7541,0
1442,40ATH3U1K97E2M0Y,795JHN85L38J2FLE,Raspberry Wwrl,18-01-2016,3550,0
1443,YP60YIUDDZ0NLUTN,795JHN85L38J2FLE,Raspberry Wwrl,03-11-2017,4352,0
1444,R8ZQYWS9L6IYQP68,KPWT9Z00K0JDLYHV,Thirsty Idea,04-10-2014,8417,0
1445,DDVP00EOZ0F7VBOL,KPWT9Z00K0JDLYHV,Thirsty Idea,19-07-2014,9441,0
1446,UU405GIAE8V7MB46,KPWT9Z00K0JDLYHV,Thirsty Idea,25-10-2015,5194,0
1447,1S3IUWIFB3W21K6X,KPWT9Z00K0JDLYHV,Thirsty Idea,08-01-2014,324,1
1448,PJXM2CWIRPD0TK28,KPWT9Z00K0JDLYHV,Thirsty Idea,27-02-2014,3600,0
1449,PH62IDSUFD42SAL6,KPWT9Z00K0JDLYHV,Thirsty Idea,09-08-2015,8769,1
1450,95HAG0FCLW9AT304,KPWT9Z00K0JDLYHV,Thirsty Idea,01-06-2014,4340,0
1451,T2A8ZCXGMRIKQGSU,KPWT9Z00K0JDLYHV,Thirsty Idea,30-04-2015,185,0
1452,NRLBT8ALNBAW2CHG,KPWT9Z00K0JDLYHV,Thirsty Idea,20-07-2017,2052,0
1453,D26Z31PLIAUDG13Z,KPWT9Z00K0JDLYHV,Thirsty Idea,16-12-2015,2650,0
1454,QD3NYR7LSBKYJ1E0,KPWT9Z00K0JDLYHV,Thirsty Idea,02-08-2017,7555,0
1455,44Q1985KWFTVX29G,KPWT9Z00K0JDLYHV,Thirsty Idea,13-11-2016,2125,0
1456,NNS7DAEHDPTLUS6E,KPWT9Z00K0JDLYHV,Thirsty Idea,22-02-2015,4768,1
1457,LAHQRUYE8YMIUW86,KPWT9Z00K0JDLYHV,Thirsty Idea,04-08-2018,6591,0
1458,SL6N7Z0ZRZJNS3OY,KPWT9Z00K0JDLYHV,Thirsty Idea,12-08-2015,4445,0
1459,Q85ES5GE9W6WD2ZB,KPWT9Z00K0JDLYHV,Thirsty Idea,21-11-2017,6359,0
1460,XKKRMSTQVSF8C91G,KPWT9Z00K0JDLYHV,Thirsty Idea,04-06-2014,7575,1
1461,0A9F5HADV1MMR73L,KPWT9Z00K0JDLYHV,Thirsty Idea,09-07-2018,6238,1
1462,66L04WP6URNN1UHA,KPWT9Z00K0JDLYHV,Thirsty Idea,17-07-2014,513,0
1463,KDA5LIG05WP6N4PQ,KPWT9Z00K0JDLYHV,Thirsty Idea,07-02-2018,9130,0
1464,Y4NJRW3VQ2KOW09A,T3WUZS4TGXTJS1N0,Painless Endowments,19-09-2017,4931,0
1465,PHGVJHCMYBBPW7HA,T3WUZS4TGXTJS1N0,Painless Endowments,17-03-2017,4723,1
1466,FH4LZYA4CI3OP4PM,T3WUZS4TGXTJS1N0,Painless Endowments,06-02-2014,8118,1
1467,OTZNO6YCL5RT58ZE,T3WUZS4TGXTJS1N0,Painless Endowments,21-09-2015,9348,0
1468,IE9CZWKLXA5ZLKDU,T3WUZS4TGXTJS1N0,Painless Endowments,25-03-2016,7899,1
1469,E6NLMHUEDP17OZZ6,T3WUZS4TGXTJS1N0,Painless Endowments,01-02-2015,4517,0
1470,5PW6HG71XSUMMHEH,T3WUZS4TGXTJS1N0,Painless Endowments,28-08-2017,2449,0
1471,UL2MMYJ08A8URDYV,T3WUZS4TGXTJS1N0,Painless Endowments,07-01-2018,6208,1
1472,6VRT5RGATR4XJG0Q,T3WUZS4TGXTJS1N0,Painless Endowments,19-08-2017,1816,0
1473,RSD0S72HUAZ746AW,T3WUZS4TGXTJS1N0,Painless Endowments,27-01-2017,7261,0
1474,8M6GBP682BSHVPPV,T3WUZS4TGXTJS1N0,Painless Endowments,30-08-2014,1818,0
1475,55QJ7MIVKA762MTL,T3WUZS4TGXTJS1N0,Painless Endowments,14-10-2014,6295,0
1476,D33PGDEZR5MS9OK9,T3WUZS4TGXTJS1N0,Painless Endowments,28-06-2016,3629,1
